Level,Engagement Score,Engagement Time (s),Predicted Time (s),Future Performance
Starting Vehicle,82.11220592760864,33.31305858989469,54.53389575228727,Excellent
Stopping Vehicle,74.35278229747907,60.69514565503783,99.20255883153364,Good
Starting Vehicle,52.27125333381601,56.6091620788082,80.02524349541943,Needs Improvement
Starting Vehicle,88.38970184123345,61.427935469569434,71.19000443107471,Excellent
Starting Vehicle,69.19372766861812,50.92073021341351,72.03600990094448,Needs Improvement
Starting Vehicle,90.53744096534243,43.12602031277196,74.41244960193703,Excellent
Starting Vehicle,25.266611477228814,42.73089085489672,69.43170527595561,Needs Improvement
Stopping Vehicle,51.19969189763618,97.6532512779407,124.69868601115779,Needs Improvement
Starting Vehicle,71.3913197535878,35.63774757377067,60.418871257849375,Good
Starting Vehicle,59.328970834344204,59.86224933596188,78.49284177003008,Needs Improvement
Stopping Vehicle,65.2188054696122,52.16746638922935,89.83053550493811,Needs Improvement
Navigating Turns,78.11862443780352,61.76355759623634,109.35261896343698,Good
Stopping Vehicle,39.576845214255826,74.8432941295093,108.53876678730654,Needs Improvement
Starting Vehicle,59.488939427431,45.82981580497441,59.871997253779384,Needs Improvement
Starting Vehicle,88.88170067026806,63.04574121306064,75.80133242979302,Excellent
Stopping Vehicle,25.78695453055131,68.96118239891891,106.71331823702616,Needs Improvement
Navigating Turns,54.12250347017232,120.7163352559666,162.98653616422064,Needs Improvement
Starting Vehicle,65.7437401956918,35.021855149028205,59.26385207736371,Needs Improvement
Stopping Vehicle,67.85988512753934,63.207171579753776,94.15630746982724,Needs Improvement
Turning,37.85616848517256,54.84839186135137,78.75940529648182,Needs Improvement
Turning,68.76573210654887,45.37439513660259,77.69887626592467,Needs Improvement
Turning,69.9400333127171,50.352094859285664,79.938156718536,Needs Improvement
Navigating Turns,76.98864766726739,63.99757692404972,102.79497827281357,Good
Starting Vehicle,99.99429859469737,37.38529124860011,58.58449737438408,Excellent
Turning,81.68652242867057,60.52294618918753,95.31416298810768,Excellent
Navigating Turns,60.04611997060222,115.41510955168512,145.80534476386902,Needs Improvement
Turning,86.86665474317088,57.521720866181724,77.01225066922186,Excellent
Starting Vehicle,79.55111501316331,49.881170572686514,57.589337572694035,Good
Starting Vehicle,52.54338977665567,34.74498840289772,62.574332238211376,Needs Improvement
Starting Vehicle,44.902073733061485,46.40018280199156,67.56208461788594,Needs Improvement
Starting Vehicle,31.862259602923583,35.478721801365936,47.682375485821716,Needs Improvement
Starting Vehicle,85.48668127363241,31.612011518692746,57.4564889964164,Excellent
Starting Vehicle,69.05924834731191,47.308344847896784,74.94354434751655,Needs Improvement
Navigating Turns,49.14002698847877,95.42169857951652,136.500327113419,Needs Improvement
Starting Vehicle,50.64579458448311,46.7064746452617,59.86040859037092,Needs Improvement
Stopping Vehicle,52.88939888807678,86.13801338319004,120.98571084165988,Needs Improvement
Starting Vehicle,98.48854141554796,59.9034335800751,76.86246697331171,Excellent
Turning,56.062752246715874,38.222170045843846,69.82337219261751,Good
Starting Vehicle,91.99118773362947,39.563916056002036,61.95403594212662,Excellent
Starting Vehicle,68.14598323988432,56.59827025061387,73.97998264338965,Needs Improvement
Stopping Vehicle,75.23050497443111,62.79027838403772,85.54994650625373,Good
Turning,63.20251152980192,79.47122991655293,114.31626374933826,Needs Improvement
Starting Vehicle,52.4366938215191,45.54666494687274,67.29679924307224,Needs Improvement
Stopping Vehicle,42.643674591989196,70.30862001931747,95.77120726099002,Needs Improvement
Turning,69.99230991632668,65.52534650132286,91.72924207956179,Needs Improvement
Stopping Vehicle,34.12289465888315,53.43527763249236,82.81547702988483,Excellent
Turning,57.66331751659005,56.67071866506518,89.28488605621489,Needs Improvement
Stopping Vehicle,50.00862698487708,82.84535370927166,107.66972241761594,Needs Improvement
Starting Vehicle,31.801986540082016,51.56667212175437,68.18550801035977,Needs Improvement
Turning,88.99431599862399,51.74908554512156,65.20843177602593,Excellent
Starting Vehicle,55.00925681603978,45.13178522429232,63.0642858551904,Needs Improvement
Stopping Vehicle,48.03972268278703,52.317326737494284,79.58640368329124,Needs Improvement
Navigating Turns,49.66894009726849,79.9365229781769,130.36654747750745,Needs Improvement
Stopping Vehicle,30.678190224975356,58.82815909205699,87.50223446979506,Needs Improvement
Turning,50.684493733657206,59.26728690545954,92.55555237303034,Needs Improvement
Stopping Vehicle,69.5203169543107,72.77797031300824,110.91869718228799,Needs Improvement
Turning,64.88346374088749,73.43689577880782,98.64044822297112,Needs Improvement
Starting Vehicle,39.30462970219216,33.98111417069194,50.90065313810558,Needs Improvement
Turning,62.410271552140394,43.95403722722149,73.42343693374265,Needs Improvement
Starting Vehicle,82.56757559538005,38.88501261279503,50.97745404604313,Excellent
Starting Vehicle,53.12386582142209,47.68790089881649,66.3380059719054,Needs Improvement
Navigating Turns,42.02829528934985,93.43591392989721,139.01409357586925,Needs Improvement
Starting Vehicle,33.0622014894779,32.45825654927899,43.915594265485616,Needs Improvement
Starting Vehicle,31.174148985827323,46.29137324832777,59.23629919956011,Needs Improvement
Stopping Vehicle,58.685547061278854,73.90258558253996,96.26028398483177,Needs Improvement
Stopping Vehicle,69.55889368655514,55.90061937027117,88.5813685480436,Needs Improvement
Starting Vehicle,46.8015054871737,45.61070970824512,64.1425915267889,Needs Improvement
Turning,70.15509775728431,41.02946880950457,65.89119395489203,Good
Stopping Vehicle,68.83949452120105,98.92714458164025,131.5314014697758,Needs Improvement
Turning,48.212044744744894,54.12189853685176,84.25815678641092,Needs Improvement
Stopping Vehicle,67.76394799894048,60.656637938296726,90.31833360862396,Needs Improvement
Starting Vehicle,44.939351527275775,38.60340248865888,70.23751338565135,Needs Improvement
Starting Vehicle,39.01979827288481,45.18157222212389,68.15528807431009,Needs Improvement
Navigating Turns,95.72929213515353,85.5787281654296,129.10817532013215,Excellent
Navigating Turns,31.322234590782386,59.79395895087309,96.43090832510765,Excellent
Turning,82.33591603056797,41.34022394807266,66.50089083526446,Excellent
Starting Vehicle,53.00076880838366,41.311275093345294,63.76845042321086,Needs Improvement
Navigating Turns,59.70806802835272,87.45477961190056,134.24210513067683,Needs Improvement
Navigating Turns,87.34200081299521,113.48701074493205,138.48878126394652,Excellent
Turning,50.94429688002949,59.18137113250035,84.59625052526381,Needs Improvement
Stopping Vehicle,51.393926400894834,95.52111622400099,123.95117788572854,Needs Improvement
Navigating Turns,60.882765968310444,115.60914785666094,160.45576431246462,Needs Improvement
Starting Vehicle,34.08659539353154,49.498049845658116,73.06080944032206,Needs Improvement
Starting Vehicle,38.66292895401027,52.58752290093652,63.140911529690754,Good
Starting Vehicle,61.27882547006563,40.402460264226356,55.30721232096488,Needs Improvement
Navigating Turns,49.205468785391496,110.31182049454742,142.0925722336994,Needs Improvement
Starting Vehicle,96.2189904793569,49.16018374620262,77.789064105277,Excellent
Starting Vehicle,62.49750773463046,44.81274261766948,61.82652890887615,Excellent
Stopping Vehicle,61.128286936919686,94.62883967417008,128.63661508067645,Needs Improvement
Turning,67.43050117054557,52.09682379204517,79.53839929721718,Needs Improvement
Starting Vehicle,79.97987595937798,44.45205676920326,68.69215237931817,Good
Navigating Turns,42.77841809091098,93.20203381939375,129.38709021766323,Needs Improvement
Stopping Vehicle,55.076001442504094,99.11762217176826,123.26817257384637,Needs Improvement
Starting Vehicle,74.2966305564863,44.01470848873564,74.32926918668524,Good
Turning,43.20251262804935,52.42255680363693,85.85965791999817,Needs Improvement
Starting Vehicle,41.91613615795731,56.59295167848436,76.20028896658256,Needs Improvement
Turning,35.72440891705904,44.44414550387253,71.70681425084084,Needs Improvement
Starting Vehicle,57.947686645102664,51.54341120328059,79.99771187681715,Needs Improvement
Navigating Turns,45.9066018655064,79.1263536099525,112.4485735878451,Needs Improvement
Turning,76.27784259115911,69.60261290731545,97.09304285488096,Good
Navigating Turns,46.09199459406135,101.58419919309027,144.62155176502438,Needs Improvement
Navigating Turns,87.30352988875414,86.78274645138075,123.23406044373709,Excellent
Turning,51.54854964397613,49.404833186227194,74.17630637034895,Needs Improvement
Turning,85.13156983773538,57.990908358452145,86.61309165828575,Excellent
Starting Vehicle,35.69041488068507,41.441535460379754,69.09874535270163,Needs Improvement
Starting Vehicle,39.62253467317016,42.10274929793334,58.21911296837497,Needs Improvement
Starting Vehicle,58.91513404078176,42.854026103243825,57.79407291554804,Needs Improvement
Turning,78.60528837822386,71.63065573284213,91.93142217982016,Good
Turning,57.22158212181538,61.41328387858026,90.52894385717184,Needs Improvement
Turning,89.42922401872062,55.24717042793249,78.03584597338711,Excellent
Starting Vehicle,41.61877128156824,36.03292660811655,56.580152164834324,Needs Improvement
Starting Vehicle,30.452516577269066,34.052292098859496,51.664067415369026,Needs Improvement
Stopping Vehicle,36.509785046932016,85.73906395415902,118.48120152962183,Needs Improvement
Stopping Vehicle,68.03616295488112,86.50547233683528,112.45874558364787,Excellent
Turning,73.25701332201479,49.2010818688277,85.68930709625859,Good
Starting Vehicle,27.76015191704252,56.59682024472403,80.63504610857758,Needs Improvement
Stopping Vehicle,33.746988608323456,50.81617921256687,80.63978692474583,Needs Improvement
Stopping Vehicle,54.06612820172109,67.37596087890567,102.79822382536871,Needs Improvement
Starting Vehicle,80.75926077041558,43.85469267203297,70.13977352621536,Excellent
Turning,52.67064632657776,74.61728571059865,105.57802743204591,Needs Improvement
Starting Vehicle,81.147484356638,45.924527012696366,57.446996386282564,Excellent
Navigating Turns,82.1498876560757,100.56746395500356,130.28443239760938,Excellent
Turning,63.29647494874023,56.421337193954685,76.30164767479013,Needs Improvement
Turning,47.162195689867076,69.32926566739795,86.94032605602077,Needs Improvement
Turning,64.47969817892695,61.305408932295826,73.4170297394948,Needs Improvement
Turning,48.25444477206847,63.69214272920122,94.88991598836508,Needs Improvement
Turning,56.92524283945686,76.85975851012348,102.37140128764274,Needs Improvement
Starting Vehicle,37.121256004718354,41.218159054293594,69.72983091859507,Needs Improvement
Starting Vehicle,45.59432854917662,38.879887737046964,62.79947697868624,Needs Improvement
Turning,76.56035331943701,52.836133582141066,83.76431311559207,Good
Stopping Vehicle,62.753043074066724,90.78006558810996,120.30250263718226,Needs Improvement
Starting Vehicle,95.29209899964435,28.788279347373923,51.72584863299337,Excellent
Turning,78.91304497216711,64.70423105461757,93.00606561131539,Good
Turning,50.29199561636954,82.26932412190718,97.46121945643549,Needs Improvement
Turning,67.49251900496505,58.553620526990976,79.5216762223003,Needs Improvement
Starting Vehicle,96.41078544378679,48.11490388059488,59.83082943105427,Excellent
Navigating Turns,56.74289380478207,60.97881649536348,88.56979400814043,Needs Improvement
Navigating Turns,63.81923017261861,67.86368447538491,108.72810609138097,Needs Improvement
Navigating Turns,78.41737168152689,84.09759740693276,118.0119843018332,Good
Navigating Turns,32.0456119517269,73.84362078417271,120.55178111096846,Needs Improvement
Navigating Turns,31.84925537726696,104.14170818403865,154.11756311552836,Needs Improvement
Turning,90.36442783132887,67.3215805913445,91.87163560191232,Excellent
Turning,83.35870383599888,70.20516710995926,92.94345842647066,Needs Improvement
Stopping Vehicle,64.23871718312247,71.64279925277323,102.85258672608867,Needs Improvement
Starting Vehicle,29.269961787699614,44.40145027479528,70.64603889926077,Needs Improvement
Starting Vehicle,87.81219473970376,34.814513519998386,55.16420233188587,Excellent
Starting Vehicle,97.7522014542926,40.0564474857973,53.04559105941297,Excellent
Starting Vehicle,33.86402975803483,37.42204407774781,50.88492383906545,Needs Improvement
Starting Vehicle,33.72145923994338,58.59272856644213,81.14053425758296,Good
Navigating Turns,61.793164605226465,66.59898074278017,98.39492794105844,Needs Improvement
Stopping Vehicle,60.94999164963386,66.97559231215756,108.98403570490585,Needs Improvement
Turning,45.12118143133961,47.44703827338483,79.37887221674414,Needs Improvement
Turning,73.58958586440271,45.06374262158949,67.5194873536317,Good
Turning,53.03032130931606,42.80889889014144,65.4494725723079,Needs Improvement
Starting Vehicle,38.53009341090727,39.52263401508344,50.354077702852535,Needs Improvement
Stopping Vehicle,39.72042276264101,66.1300393392285,105.86951976504133,Needs Improvement
Starting Vehicle,100.0,24.892478400105485,43.67594124902014,Excellent
Stopping Vehicle,31.10646327011969,98.83126930834577,123.30017835089906,Needs Improvement
Turning,44.220390537693866,49.40737372863826,72.05481272402179,Needs Improvement
Starting Vehicle,75.60024477951636,52.438031734892384,82.3084123582635,Good
Starting Vehicle,76.13180542265768,41.33836680138759,65.44191899829467,Good
Stopping Vehicle,52.32914445893153,70.30145817973471,103.7329938061965,Needs Improvement
Turning,39.466525208403375,45.369793107273225,73.2810565627515,Needs Improvement
Starting Vehicle,62.5545495038279,32.729988147457476,45.08541190823784,Needs Improvement
Starting Vehicle,96.99085241201064,42.734307862373534,50.01989792618771,Excellent
Turning,48.04052574450213,49.65659035769391,74.85990215458035,Needs Improvement
Turning,81.92424857885966,58.473622321936396,78.74804242535771,Excellent
Stopping Vehicle,77.60333647096247,95.019862972691,121.00670384216286,Good
Starting Vehicle,34.68114339687191,39.8721139564787,53.10016753068686,Needs Improvement
Starting Vehicle,65.13263777720931,36.44986071394357,53.94111830122885,Needs Improvement
